Temperature for Cap.30 (°C),Ratio 350 nm / 330 nm for Cap.30 ,Temperature for Cap.30 (°C),350 nm for Cap.30 ,Temperature for Cap.30 (°C),330 nm for Cap.30 ,Temperature for Cap.31 (°C),Ratio 350 nm / 330 nm for Cap.31 ,Temperature for Cap.31 (°C),350 nm for Cap.31 ,Temperature for Cap.31 (°C),330 nm for Cap.31 ,Temperature for Cap.32 (°C),Ratio 350 nm / 330 nm for Cap.32 ,Temperature for Cap.32 (°C),350 nm for Cap.32 ,Temperature for Cap.32 (°C),330 nm for Cap.32 ,Temperature for Cap.34 (°C),Ratio 350 nm / 330 nm for Cap.34 ,Temperature for Cap.34 (°C),350 nm for Cap.34 ,Temperature for Cap.34 (°C),330 nm for Cap.34 ,Temperature for Cap.35 (°C),Ratio 350 nm / 330 nm for Cap.35 ,Temperature for Cap.35 (°C),350 nm for Cap.35 ,Temperature for Cap.35 (°C),330 nm for Cap.35 ,Temperature for Cap.36 (°C),Ratio 350 nm / 330 nm for Cap.36 ,Temperature for Cap.36 (°C),350 nm for Cap.36 ,Temperature for Cap.36 (°C),330 nm for Cap.36 
68.2859,0.9523,68.2859,692.4874,68.2859,727.1565,68.2838,0.8558,68.2838,1323.5392,68.2838,1546.6156,68.2817,0.8210,68.2817,2202.1050,68.2817,2682.2422,68.2776,1.1984,68.2776,568.0486,68.2776,474.0031,68.2755,1.1061,68.2755,893.5581,68.2755,807.8470,68.2735,1.0624,68.2735,1449.5209,68.2735,1364.4274
68.4821,0.9582,68.4821,691.6613,68.4821,721.8655,68.4842,0.8562,68.4842,1319.3304,68.4842,1540.9978,68.4862,0.8196,68.4862,2196.0386,68.4862,2679.5120,68.4903,1.2004,68.4903,566.3886,68.4903,471.8400,68.4924,1.1032,68.4924,888.6503,68.4924,805.4980,68.4944,1.0655,68.4944,1447.6764,68.4944,1358.6658
68.5251,0.9567,68.5251,690.7101,68.5251,721.9371,68.5231,0.8590,68.5231,1316.7834,68.5231,1532.9810,68.5210,0.8194,68.5210,2184.0513,68.5210,2665.4512,68.5170,1.1950,68.5170,565.5991,68.5170,473.3183,68.5149,1.1072,68.5149,889.8578,68.5149,803.6768,68.5129,1.0646,68.5129,1443.4786,68.5129,1355.9323
68.7229,0.9573,68.7229,688.1104,68.7229,718.7973,68.7249,0.8603,68.7249,1312.3794,68.7249,1525.4047,68.7269,0.8187,68.7269,2176.6333,68.7269,2658.7429,68.7310,1.1985,68.7310,565.7333,68.7310,472.0516,68.7331,1.1063,68.7331,886.9053,68.7331,801.7097,68.7351,1.0669,68.7351,1440.8749,68.7351,1350.5231
68.7645,0.9555,68.7645,685.4509,68.7645,717.3876,68.7625,0.8580,68.7625,1304.9043,68.7625,1520.8104,68.7604,0.8184,68.7604,2161.7112,68.7604,2641.2764,68.7564,1.1975,68.7564,564.5289,68.7564,471.4365,68.7544,1.1117,68.7544,888.3077,68.7544,799.0205,68.7523,1.0689,68.7523,1443.0150,68.7523,1349.9463
68.9619,0.9548,68.9619,683.0066,68.9619,715.3103,68.9640,0.8596,68.9640,1301.6853,68.9640,1514.2350,68.9660,0.8185,68.9660,2157.3577,68.9660,2635.6191,68.9702,1.2035,68.9702,565.4662,68.9702,469.8361,68.9722,1.1109,68.9722,886.7873,68.9722,798.2512,68.9743,1.0694,68.9743,1438.6698,68.9743,1345.3586
69.0027,0.9586,69.0027,683.8739,69.0027,713.3744,69.0007,0.8611,69.0007,1300.5120,69.0007,1510.2955,68.9987,0.8185,68.9987,2148.9700,68.9987,2625.4661,68.9946,1.2036,68.9946,567.2692,68.9946,471.3063,68.9926,1.1123,68.9926,884.6901,68.9926,795.3694,68.9906,1.0712,68.9906,1438.4009,68.9906,1342.8229
69.2015,0.9539,69.2015,679.4826,69.2015,712.3470,69.2035,0.8567,69.2035,1293.1411,69.2035,1509.3751,69.2055,0.8216,69.2055,2147.0220,69.2055,2613.1321,69.2096,1.2008,69.2096,564.0074,69.2096,469.7013,69.2116,1.1175,69.2116,886.2125,69.2116,793.0189,69.2136,1.0718,69.2136,1434.1907,69.2136,1338.0928
69.2432,0.9589,69.2432,679.1866,69.2432,708.3320,69.2412,0.8579,69.2412,1289.9863,69.2412,1503.6194,69.2392,0.8188,69.2392,2134.4060,69.2392,2606.6157,69.2353,1.1986,69.2353,562.2415,69.2353,469.0959,69.2333,1.1178,69.2333,888.1470,69.2333,794.5484,69.2313,1.0779,69.2313,1436.8843,69.2313,1333.0170
69.4405,0.9549,69.4405,676.5973,69.4405,708.5197,69.4426,0.8590,69.4426,1287.5840,69.4426,1498.9186,69.4447,0.8168,69.4447,2125.3215,69.4447,2602.0940,69.4488,1.2024,69.4488,562.0833,69.4488,467.4814,69.4508,1.1193,69.4508,886.5805,69.4508,792.0922,69.4529,1.0768,69.4529,1426.4973,69.4529,1324.7800
69.4813,0.9580,69.4813,676.0846,69.4813,705.7422,69.4793,0.8583,69.4793,1280.8021,69.4793,1492.3212,69.4773,0.8197,69.4773,2121.2119,69.4773,2587.6606,69.4733,1.2025,69.4733,561.4230,69.4733,466.8633,69.4713,1.1146,69.4713,884.4299,69.4713,793.4966,69.4693,1.0807,69.4693,1431.1373,69.4693,1324.2938
69.6801,0.9581,69.6801,675.2015,69.6801,704.7070,69.6821,0.8588,69.6821,1278.2744,69.6821,1488.3879,69.6842,0.8172,69.6842,2109.7905,69.6842,2581.8572,69.6882,1.1977,69.6882,561.7072,69.6882,468.9786,69.6903,1.1195,69.6903,883.0197,69.6903,788.7758,69.6923,1.0800,69.6923,1427.2233,69.6923,1321.5411
69.7193,0.9554,69.7193,672.2098,69.7193,703.5602,69.7172,0.8566,69.7172,1271.2917,69.7172,1484.1204,69.7150,0.8175,69.7150,2101.7751,69.7150,2570.8408,69.7108,1.2038,69.7108,561.5097,69.7108,466.4581,69.7086,1.1228,69.7086,882.9285,69.7086,786.3322,69.7065,1.0810,69.7065,1423.8756,69.7065,1317.1768
69.9186,0.9589,69.9186,671.2777,69.9186,700.0185,69.9206,0.8606,69.9206,1271.3864,69.9206,1477.3259,69.9226,0.8190,69.9226,2097.9817,69.9226,2561.6069,69.9266,1.2054,69.9266,563.9156,69.9266,467.8116,69.9286,1.1224,69.9286,880.8416,69.9286,784.7781,69.9307,1.0835,69.9307,1423.0360,69.9307,1313.3770
69.9615,0.9584,69.9615,668.1724,69.9615,697.2105,69.9594,0.8583,69.9594,1265.2527,69.9594,1474.0820,69.9574,0.8160,69.9574,2085.8196,69.9574,2556.2639,69.9533,1.2058,69.9533,560.8601,69.9533,465.1470,69.9512,1.1198,69.9512,877.5308,69.9512,783.6791,69.9492,1.0853,69.9492,1423.4000,69.9492,1311.5627
70.1579,0.9557,70.1579,665.4962,70.1579,696.3302,70.1599,0.8552,70.1599,1258.6365,70.1599,1471.6941,70.1619,0.8158,70.1619,2078.0596,70.1619,2547.2053,70.1660,1.2128,70.1660,562.2083,70.1660,463.5461,70.1680,1.1231,70.1680,879.3953,70.1680,782.9890,70.1700,1.0889,70.1700,1424.7892,70.1700,1308.4681
70.1995,0.9579,70.1995,666.8748,70.1995,696.1763,70.1975,0.8581,70.1975,1254.8872,70.1975,1462.3232,70.1955,0.8175,70.1955,2072.1331,70.1955,2534.7522,70.1915,1.2085,70.1915,560.8333,70.1915,464.0750,70.1894,1.1332,70.1894,880.7864,70.1894,777.2896,70.1874,1.0889,70.1874,1420.9041,70.1874,1304.8965
70.3978,0.9610,70.3978,664.5797,70.3978,691.5509,70.3999,0.8576,70.3999,1251.7218,70.3999,1459.4869,70.4019,0.8179,70.4019,2064.7185,70.4019,2524.3528,70.4060,1.2083,70.4060,558.4354,70.4060,462.1493,70.4080,1.1266,70.4080,876.3689,70.4080,777.9166,70.4101,1.0923,70.4101,1419.8331,70.4101,1299.8456
70.4363,0.9614,70.4363,664.2490,70.4363,690.9457,70.4343,0.8609,70.4343,1251.0507,70.4343,1453.1804,70.4322,0.8166,70.4322,2055.4790,70.4322,2516.9680,70.4281,1.2107,70.4281,559.7241,70.4281,462.3216,70.4260,1.1328,70.4260,876.7202,70.4260,773.9464,70.4240,1.0964,70.4240,1422.1243,70.4240,1297.0735
70.6371,0.9583,70.6371,661.0594,70.6371,689.7983,70.6391,0.8565,70.6391,1244.1652,70.6391,1452.6544,70.6412,0.8166,70.6412,2052.9180,70.6412,2514.0403,70.6452,1.2037,70.6452,557.6748,70.6452,463.2953,70.6473,1.1326,70.6473,875.1836,70.6473,772.7168,70.6493,1.1015,70.6493,1419.7615,70.6493,1288.9670
70.6757,0.9630,70.6757,659.6012,70.6757,684.9135,70.6736,0.8595,70.6736,1241.5314,70.6736,1444.4922,70.6716,0.8160,70.6716,2043.8000,70.6716,2504.7522,70.6674,1.2135,70.6674,559.5232,70.6674,461.0797,70.6653,1.1368,70.6653,876.9335,70.6653,771.3866,70.6632,1.0989,70.6632,1418.5743,70.6632,1290.9369
70.8749,0.9568,70.8749,657.6094,70.8749,687.2855,70.8769,0.8586,70.8769,1238.2417,70.8769,1442.1901,70.8790,0.8204,70.8790,2044.8253,70.8790,2492.5437,70.8831,1.2088,70.8831,557.9529,70.8831,461.5811,70.8852,1.1356,70.8852,871.4806,70.8852,767.4342,70.8872,1.1010,70.8872,1413.5155,70.8872,1283.8706
70.9149,0.9568,70.9149,653.6710,70.9149,683.2109,70.9128,0.8552,70.9128,1232.2859,70.9128,1440.9150,70.9108,0.8177,70.9108,2031.1469,70.9108,2484.1201,70.9066,1.2150,70.9066,558.6287,70.9066,459.7869,70.9045,1.1355,70.9045,871.4164,70.9045,767.4191,70.9024,1.0998,70.9024,1412.5681,70.9024,1284.4170
71.1130,0.9591,71.1130,654.0927,71.1130,682.0051,71.1150,0.8588,71.1150,1232.9181,71.1150,1435.6495,71.1169,0.8197,71.1169,2030.4857,71.1169,2477.2397,71.1209,1.2077,71.1209,555.2705,71.1209,459.7794,71.1229,1.1410,71.1229,873.5461,71.1229,765.5947,71.1249,1.1078,71.1249,1414.2578,71.1249,1276.6816
71.1569,0.9658,71.1569,656.6375,71.1569,679.8673,71.1549,0.8601,71.1549,1228.1891,71.1549,1427.9911,71.1529,0.8169,71.1529,2020.2430,71.1529,2473.0393,71.1489,1.2126,71.1489,556.8638,71.1489,459.2430,71.1469,1.1385,71.1469,871.2463,71.1469,765.2485,71.1449,1.1068,71.1449,1412.5039,71.1449,1276.2275
71.3529,0.9618,71.3529,651.6003,71.3529,677.4572,71.3549,0.8573,71.3549,1224.9569,71.3549,1428.8918,71.3569,0.8199,71.3569,2016.7573,71.3569,2459.6646,71.3609,1.2161,71.3609,555.8986,71.3609,457.1150,71.3629,1.1476,71.3629,870.8202,71.3629,758.8052,71.3649,1.1106,71.3649,1410.8635,71.3649,1270.3910
71.3930,0.9666,71.3930,652.2867,71.3930,674.8329,71.3910,0.8598,71.3910,1219.4927,71.3910,1418.3507,71.3890,0.8173,71.3890,2006.5309,71.3890,2455.1843,71.3849,1.2137,71.3849,555.3428,71.3849,457.5696,71.3829,1.1415,71.3829,868.6233,71.3829,760.9722,71.3809,1.1110,71.3809,1411.3717,71.3809,1270.3060
71.5934,0.9641,71.5934,649.9200,71.5934,674.0979,71.5954,0.8598,71.5954,1218.1412,71.5954,1416.7963,71.5975,0.8171,71.5975,1997.8293,71.5975,2444.9441,71.6016,1.2205,71.6016,554.6833,71.6016,454.4729,71.6037,1.1470,71.6037,867.5777,71.6037,756.3710,71.6057,1.1167,71.6057,1411.7649,71.6057,1264.2189
71.6350,0.9612,71.6350,648.3354,71.6350,674.4785,71.6330,0.8577,71.6330,1213.6766,71.6330,1415.0076,71.6310,0.8157,71.6310,1989.1971,71.6310,2438.6189,71.6269,1.2139,71.6269,555.0557,71.6269,457.2484,71.6249,1.1445,71.6249,867.4714,71.6249,757.9389,71.6229,1.1146,71.6229,1408.4550,71.6229,1263.6370
71.8321,0.9633,71.8321,648.6259,71.8321,673.3502,71.8342,0.8628,71.8342,1215.5024,71.8342,1408.7806,71.8362,0.8160,71.8362,1981.9841,71.8362,2428.8049,71.8403,1.2114,71.8403,551.7438,71.8403,455.4725,71.8423,1.1464,71.8423,866.0266,71.8423,755.4319,71.8443,1.1218,71.8443,1404.9495,71.8443,1252.4302
71.8722,0.9692,71.8722,646.1154,71.8722,666.6442,71.8701,0.8582,71.8701,1206.1656,71.8701,1405.4513,71.8681,0.8169,71.8681,1976.2012,71.8681,2419.0154,71.8640,1.2222,71.8640,555.1547,71.8640,454.2120,71.8619,1.1512,71.8619,867.6896,71.8619,753.7092,71.8599,1.1207,71.8599,1406.9971,71.8599,1255.4373
72.0747,0.9625,72.0747,643.2506,72.0747,668.3243,72.0768,0.8578,72.0768,1202.0892,72.0768,1401.3597,72.0789,0.8184,72.0789,1970.2080,72.0789,2407.2498,72.0831,1.2213,72.0831,552.2749,72.0831,452.2108,72.0852,1.1557,72.0852,865.2790,72.0852,748.7322,72.0873,1.1238,72.0873,1402.8484,72.0873,1248.2809
72.1134,0.9596,72.1134,642.4769,72.1134,669.5436,72.1114,0.8591,72.1114,1197.3815,72.1114,1393.8422,72.1093,0.8182,72.1093,1959.0892,72.1093,2394.3975,72.1053,1.2155,72.1053,552.6431,72.1053,454.6654,72.1033,1.1543,72.1033,865.2248,72.1033,749.5692,72.1013,1.1254,72.1013,1406.5254,72.1013,1249.8489
72.3120,0.9691,72.3120,643.8244,72.3120,664.3608,72.3141,0.8606,72.3141,1196.6975,72.3141,1390.4767,72.3161,0.8159,72.3161,1956.5309,72.3161,2398.1331,72.3202,1.2246,72.3202,553.1897,72.3202,451.7138,72.3223,1.1604,72.3223,865.1345,72.3223,745.5792,72.3243,1.1304,72.3243,1401.5529,72.3243,1239.8187
72.3504,0.9660,72.3504,639.1039,72.3504,661.6211,72.3484,0.8615,72.3484,1191.6340,72.3484,1383.2826,72.3463,0.8182,72.3463,1947.6727,72.3463,2380.3101,72.3423,1.2203,72.3423,550.8821,72.3423,451.4221,72.3402,1.1605,72.3402,865.5141,72.3402,745.7993,72.3382,1.1297,72.3382,1400.5380,72.3382,1239.7090
72.5488,0.9701,72.5488,641.2391,72.5488,661.0137,72.5509,0.8600,72.5509,1187.6064,72.5509,1380.9124,72.5530,0.8184,72.5530,1946.6482,72.5530,2378.4807,72.5571,1.2188,72.5571,549.6593,72.5571,450.9760,72.5591,1.1590,72.5591,861.7588,72.5591,743.5391,72.5612,1.1357,72.5612,1400.4554,72.5612,1233.1036
72.5903,0.9640,72.5903,637.1255,72.5903,660.8958,72.5882,0.8598,72.5882,1182.8602,72.5882,1375.7288,72.5862,0.8191,72.5862,1942.2979,72.5862,2371.1575,72.5820,1.2163,72.5820,550.9079,72.5820,452.9440,72.5800,1.1622,72.5800,862.7056,72.5800,742.3172,72.5779,1.1352,72.5779,1394.8943,72.5779,1228.7288
72.7883,0.9696,72.7883,637.0654,72.7883,657.0076,72.7903,0.8609,72.7903,1184.5603,72.7903,1375.9272,72.7924,0.8217,72.7924,1938.9044,72.7924,2359.7373,72.7965,1.2171,72.7965,549.3715,72.7965,451.3741,72.7986,1.1638,72.7986,860.2117,72.7986,739.1234,72.8006,1.1397,72.8006,1395.9701,72.8006,1224.9020
72.8303,0.9645,72.8303,633.3557,72.8303,656.6459,72.8283,0.8619,72.8283,1177.1941,72.8283,1365.8348,72.8262,0.8226,72.8262,1933.6917,72.8262,2350.5962,72.8222,1.2249,72.8222,550.2584,72.8222,449.2252,72.8202,1.1693,72.8202,861.5343,72.8202,736.8052,72.8181,1.1378,72.8181,1395.2874,72.8181,1226.2880
73.0268,0.9688,73.0268,634.1136,73.0268,654.5644,73.0289,0.8637,73.0289,1175.8782,73.0289,1361.4785,73.0309,0.8203,73.0309,1921.9863,73.0309,2343.1479,73.0350,1.2138,73.0350,547.3779,73.0350,450.9702,73.0370,1.1698,73.0370,860.2382,73.0370,735.3711,73.0391,1.1436,73.0391,1393.5320,73.0391,1218.5914
73.0693,0.9658,73.0693,630.5743,73.0693,652.9026,73.0672,0.8602,73.0672,1168.3600,73.0672,1358.3192,73.0651,0.8182,73.0651,1917.5991,73.0651,2343.6726,73.0610,1.2257,73.0610,548.5643,73.0610,447.5436,73.0589,1.1736,73.0589,858.9883,73.0589,731.9279,73.0568,1.1437,73.0568,1390.1436,73.0568,1215.5251
73.2677,0.9720,73.2677,630.9116,73.2677,649.0669,73.2697,0.8650,73.2697,1172.7203,73.2697,1355.8104,73.2717,0.8184,73.2717,1911.5283,73.2717,2335.5828,73.2757,1.2190,73.2757,545.2212,73.2757,447.2722,73.2777,1.1734,73.2777,857.4795,73.2777,730.7844,73.2797,1.1466,73.2797,1387.8890,73.2797,1210.4263
73.3079,0.9714,73.3079,630.7664,73.3079,649.3607,73.3058,0.8620,73.3058,1164.1250,73.3058,1350.5688,73.3038,0.8213,73.3038,1908.1195,73.3038,2323.3484,73.2996,1.2217,73.2996,544.9654,73.2996,446.0558,73.2975,1.1753,73.2975,858.2685,73.2975,730.2546,73.2954,1.1464,73.2954,1388.2528,73.2954,1210.9443
73.5053,0.9619,73.5053,625.2493,73.5053,650.0089,73.5073,0.8607,73.5073,1158.7771,73.5073,1346.2828,73.5093,0.8177,73.5093,1897.4305,73.5093,2320.3215,73.5134,1.2199,73.5134,543.1674,73.5134,445.2386,73.5154,1.1767,73.5154,855.9735,73.5154,727.4180,73.5174,1.1479,73.5174,1382.8563,73.5174,1204.6759
73.5481,0.9686,73.5481,626.3066,73.5481,646.5978,73.5460,0.8599,73.5460,1157.8842,73.5460,1346.5475,73.5440,0.8199,73.5440,1897.6165,73.5440,2314.4143,73.5399,1.2169,73.5399,543.9057,73.5399,446.9468,73.5378,1.1784,73.5378,856.4913,73.5378,726.8448,73.5358,1.1510,73.5358,1386.6431,73.5358,1204.7039
73.7461,0.9676,73.7461,624.6704,73.7461,645.6172,73.7481,0.8626,73.7481,1154.8541,73.7481,1338.7871,73.7500,0.8211,73.7500,1894.2242,73.7500,2306.8733,73.7540,1.2200,73.7540,543.7059,73.7540,445.6497,73.7560,1.1757,73.7560,851.7426,73.7560,724.4431,73.7579,1.1518,73.7579,1378.8402,73.7579,1197.1031
73.7880,0.9708,73.7880,623.9485,73.7880,642.6962,73.7859,0.8640,73.7859,1152.7499,73.7859,1334.1744,73.7838,0.8169,73.7838,1879.0961,73.7838,2300.3003,73.7797,1.2253,73.7797,544.5380,73.7797,444.4167,73.7776,1.1782,73.7776,851.4420,73.7776,722.6926,73.7755,1.1544,73.7755,1382.2671,73.7755,1197.4259
73.9863,0.9675,73.9863,622.8468,73.9863,643.7760,73.9883,0.8631,73.9883,1148.8007,73.9883,1331.0756,73.9903,0.8186,73.9903,1877.9700,73.9903,2294.0889,73.9943,1.2245,73.9943,542.7405,73.9943,443.2439,73.9963,1.1737,73.9963,849.4398,73.9963,723.7485,73.9983,1.1552,73.9983,1377.5320,73.9983,1192.4187
74.0291,0.9731,74.0291,621.3331,74.0291,638.5366,74.0271,0.8646,74.0271,1146.5389,74.0271,1326.1685,74.0250,0.8190,74.0250,1869.9008,74.0250,2283.2065,74.0210,1.2232,74.0210,542.9119,74.0210,443.8538,74.0189,1.1776,74.0189,848.0989,74.0189,720.1924,74.0169,1.1556,74.0169,1376.1180,74.0169,1190.8236
74.2275,0.9748,74.2275,621.2620,74.2275,637.3008,74.2296,0.8656,74.2296,1144.0646,74.2296,1321.7384,74.2316,0.8198,74.2316,1863.0841,74.2316,2272.6711,74.2357,1.2307,74.2357,543.3602,74.2357,441.5208,74.2378,1.1841,74.2378,850.3833,74.2378,718.1451,74.2398,1.1658,74.2398,1377.1729,74.2398,1181.3315
74.2697,0.9715,74.2697,617.5857,74.2697,635.7156,74.2676,0.8637,74.2676,1139.9656,74.2676,1319.8074,74.2655,0.8208,74.2655,1856.0995,74.2655,2261.2102,74.2613,1.2192,74.2613,538.7344,74.2613,441.8654,74.2592,1.1835,74.2592,850.1876,74.2592,718.3798,74.2571,1.1638,74.2571,1374.0892,74.2571,1180.7142
74.4676,0.9713,74.4676,616.8828,74.4676,635.1372,74.4696,0.8649,74.4696,1137.2269,74.4696,1314.8403,74.4716,0.8213,74.4716,1854.1930,74.4716,2257.7092,74.4757,1.2316,74.4757,542.3725,74.4757,440.3911,74.4777,1.1849,74.4777,847.5609,74.4777,715.2880,74.4797,1.1638,74.4797,1368.1560,74.4797,1175.6069
74.5056,0.9706,74.5056,614.9203,74.5056,633.5603,74.5036,0.8644,74.5036,1133.7588,74.5036,1311.6189,74.5016,0.8197,74.5016,1845.0804,74.5016,2250.9343,74.4975,1.2229,74.4975,538.7708,74.4975,440.5782,74.4955,1.1879,74.4955,844.9918,74.4955,711.3223,74.4935,1.1649,74.4935,1370.6525,74.4935,1176.6283
74.7065,0.9707,74.7065,614.6316,74.7065,633.1991,74.7085,0.8651,74.7085,1132.2673,74.7085,1308.7704,74.7106,0.8206,74.7106,1844.6793,74.7106,2247.8701,74.7147,1.2287,74.7147,539.4349,74.7147,439.0273,74.7167,1.1868,74.7167,843.1520,74.7167,710.4208,74.7188,1.1680,74.7188,1368.4637,74.7188,1171.6184
74.7484,0.9747,74.7484,614.8694,74.7484,630.8495,74.7463,0.8651,74.7463,1126.2682,74.7463,1301.8868,74.7443,0.8221,74.7443,1834.9766,74.7443,2231.9749,74.7403,1.2325,74.7403,541.3674,74.7403,439.2546,74.7383,1.1909,74.7383,844.6229,74.7383,709.2525,74.7362,1.1671,74.7362,1365.9492,74.7362,1170.3540
74.9470,0.9743,74.9470,612.5214,74.9470,628.6649,74.9491,0.8669,74.9491,1126.5468,74.9491,1299.4794,74.9512,0.8208,74.9512,1828.1068,74.9512,2227.2468,74.9554,1.2249,74.9554,538.0770,74.9554,439.2689,74.9575,1.1905,74.9575,840.0977,74.9575,705.6633,74.9596,1.1730,74.9596,1361.5320,74.9596,1160.7412
74.9881,0.9748,74.9881,610.9910,74.9881,626.7909,74.9860,0.8672,74.9860,1123.6738,74.9860,1295.7535,74.9840,0.8215,74.9840,1825.3162,74.9840,2221.9165,74.9798,1.2258,74.9798,537.8189,74.9798,438.7351,74.9778,1.1959,74.9778,843.3631,74.9778,705.2059,74.9757,1.1671,74.9757,1357.0056,74.9757,1162.6881
75.1854,0.9775,75.1854,611.0229,75.1854,625.0698,75.1874,0.8687,75.1874,1122.8502,75.1874,1292.5243,75.1894,0.8212,75.1894,1816.2909,75.1894,2211.7776,75.1935,1.2315,75.1935,535.6858,75.1935,434.9723,75.1955,1.1926,75.1955,836.7317,75.1955,701.5882,75.1975,1.1714,75.1975,1356.4968,75.1975,1157.9910
75.2265,0.9778,75.2265,610.6422,75.2265,624.4875,75.2245,0.8648,75.2245,1114.4628,75.2245,1288.7502,75.2224,0.8231,75.2224,1814.9108,75.2224,2204.8506,75.2182,1.2267,75.2182,535.2100,75.2182,436.3013,75.2161,1.1932,75.2161,837.1099,75.2161,701.5747,75.2141,1.1752,75.2141,1354.0017,75.2141,1152.1569
75.4257,0.9775,75.4257,608.8802,75.4257,622.9254,75.4278,0.8685,75.4278,1115.9708,75.4278,1285.0067,75.4299,0.8230,75.4299,1807.2451,75.4299,2195.8440,75.4340,1.2278,75.4340,535.9144,75.4340,436.4969,75.4361,1.1953,75.4361,836.4302,75.4361,699.7414,75.4382,1.1744,75.4382,1351.5942,75.4382,1150.8903
75.4666,0.9779,75.4666,606.5021,75.4666,620.1910,75.4646,0.8694,75.4646,1111.4435,75.4646,1278.3568,75.4625,0.8212,75.4625,1799.8439,75.4625,2191.7769,75.4585,1.2331,75.4585,535.7748,75.4585,434.5026,75.4566,1.1922,75.4566,835.9404,75.4566,701.1860,75.4546,1.1746,75.4546,1351.4968,75.4546,1150.6499
75.6647,0.9751,75.6647,604.5853,75.6647,620.0198,75.6667,0.8681,75.6667,1106.4376,75.6667,1274.4937,75.6688,0.8241,75.6688,1799.1504,75.6688,2183.1499,75.6730,1.2329,75.6730,536.3286,75.6730,435.0184,75.6750,1.1975,75.6750,833.2476,75.6750,695.8186,75.6771,1.1732,75.6771,1345.9666,75.6771,1147.2400
75.7056,0.9746,75.7056,605.4055,75.7056,621.1539,75.7035,0.8669,75.7035,1102.6176,75.7035,1271.9396,75.7014,0.8223,75.7014,1789.8713,75.7014,2176.7471,75.6973,1.2284,75.6973,532.8847,75.6973,433.7922,75.6952,1.1995,75.6952,833.0250,75.6952,694.4741,75.6931,1.1777,75.6931,1347.0372,75.6931,1143.7668
75.9027,0.9826,75.9027,604.3365,75.9027,615.0329,75.9047,0.8705,75.9047,1101.5248,75.9047,1265.4066,75.9067,0.8219,75.9067,1784.9155,75.9067,2171.6611,75.9108,1.2291,75.9108,531.7708,75.9108,432.6602,75.9128,1.2026,75.9128,832.6453,75.9128,692.3794,75.9149,1.1761,75.9149,1341.9507,75.9149,1140.9834
75.9441,0.9704,75.9441,598.3668,75.9441,616.6362,75.9420,0.8697,75.9420,1094.1967,75.9420,1258.0815,75.9399,0.8231,75.9399,1778.7026,75.9399,2161.0771,75.9358,1.2283,75.9358,532.1355,75.9358,433.2174,75.9337,1.1950,75.9337,829.3123,75.9337,693.9630,75.9316,1.1791,75.9316,1342.6040,75.9316,1138.6792
76.1426,0.9798,76.1426,600.9006,76.1426,613.2621,76.1446,0.8679,76.1446,1091.4908,76.1446,1257.6323,76.1467,0.8236,76.1467,1774.8264,76.1467,2154.9868,76.1508,1.2257,76.1508,529.8639,76.1508,432.2796,76.1529,1.1968,76.1529,825.7946,76.1529,689.9950,76.1549,1.1792,76.1549,1338.9302,76.1549,1135.5042
76.1839,0.9819,76.1839,599.8185,76.1839,610.8510,76.1819,0.8695,76.1819,1089.0741,76.1819,1252.5640,76.1799,0.8249,76.1799,1773.4050,76.1799,2149.9424,76.1759,1.2340,76.1759,532.7236,76.1759,431.7054,76.1739,1.1950,76.1739,825.4403,76.1739,690.7279,76.1719,1.1829,76.1719,1339.5128,76.1719,1132.3828
76.3832,0.9803,76.3832,597.6061,76.3832,609.6091,76.3853,0.8703,76.3853,1087.5128,76.3853,1249.5598,76.3873,0.8215,76.3873,1764.0066,76.3873,2147.4160,76.3915,1.2281,76.3915,530.4308,76.3915,431.9064,76.3936,1.2018,76.3936,826.0397,76.3936,687.3563,76.3956,1.1804,76.3956,1331.3777,76.3956,1127.8835
76.4238,0.9790,76.4238,596.6180,76.4238,609.4270,76.4217,0.8724,76.4217,1084.9071,76.4217,1243.5806,76.4196,0.8249,76.4196,1756.4011,76.4196,2129.3276,76.4155,1.2276,76.4155,527.7498,76.4155,429.8974,76.4135,1.2054,76.4135,825.0056,76.4135,684.4147,76.4114,1.1836,76.4114,1331.8890,76.4114,1125.2885
76.6213,0.9802,76.6213,594.8911,76.6213,606.8777,76.6233,0.8674,76.6233,1078.8009,76.6233,1243.7813,76.6254,0.8226,76.6254,1750.7734,76.6254,2128.2126,76.6295,1.2304,76.6295,525.6838,76.6295,427.2297,76.6315,1.2068,76.6315,823.0825,76.6315,682.0606,76.6336,1.1844,76.6336,1325.5396,76.6336,1119.1772
76.6629,0.9776,76.6629,592.9160,76.6629,606.5148,76.6609,0.8739,76.6609,1080.1254,76.6609,1236.0255,76.6589,0.8232,76.6589,1747.3746,76.6589,2122.7034,76.6549,1.2384,76.6549,528.9305,76.6549,427.1009,76.6528,1.2024,76.6528,821.9872,76.6528,683.6464,76.6508,1.1814,76.6508,1325.7648,76.6508,1122.1799
76.8617,0.9841,76.8617,593.6500,76.8617,603.2480,76.8637,0.8701,76.8637,1074.7504,76.8637,1235.1326,76.8658,0.8269,76.8658,1746.0551,76.8658,2111.4600,76.8699,1.2327,76.8699,527.1069,76.8699,427.6082,76.8720,1.2051,76.8720,817.5614,76.8720,678.4003,76.8740,1.1849,76.8740,1319.5468,76.8740,1113.6207
